w_grid_size,h_grid_size,s_learn_rate,f_learn_rate,initial_neighbour_size,neigbour_range_decay,random_seed,iterations,distribution_type,metric_type,graph_type,score,
30,30,0.800000,0.500000,25.000000,2.000000,0,5000,normal_distribution,Euclidian,Grid6,0.306899,
30,30,0.800000,0.500000,25.000000,2.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.305864,
30,30,0.800000,0.500000,25.000000,2.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.310599,
30,30,0.800000,0.500000,25.000000,2.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.303698,
30,30,0.800000,0.500000,25.000000,3.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.688040,
30,30,0.800000,0.500000,25.000000,2.000000,0,10000,normal_distribution,Euclidian,Grid6,0.357536,
30,30,0.800000,0.500000,25.000000,3.000000,0,100,normal_distribution,Euclidian,Grid6,0.549581,
30,30,0.800000,0.500000,25.000000,3.000000,0,100,exponential_distribution,Euclidian,Grid6,0.453912,
30,30,0.800000,0.500000,25.000000,3.000000,0,1000,normal_distribution,Euclidian,Grid6,0.364906,
30,30,0.800000,0.500000,25.000000,3.000000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.412561,
30,30,0.800000,0.500000,25.000000,3.000000,0,1000,exponential_distribution,Euclidian,Grid6,0.318442,
30,30,0.800000,0.500000,25.000000,3.000000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.299928,
30,30,0.800000,0.500000,25.000000,3.000000,0,5000,normal_distribution,Euclidian,Grid6,0.312345,
30,30,0.800000,0.500000,25.000000,3.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.321439,
30,30,0.800000,0.500000,25.000000,3.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.284122,
30,30,0.800000,0.700000,5.000000,1.500000,0,100,uniform_real_distribution,Euclidian,Grid6,0.458539,
30,30,0.800000,0.500000,25.000000,3.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.268644,
30,30,0.800000,0.700000,5.000000,1.500000,0,100,normal_distribution,Euclidian,Grid6,0.575835,
30,30,0.800000,0.500000,25.000000,3.000000,0,10000,normal_distribution,Euclidian,Grid6,0.281300,
30,30,0.800000,0.700000,5.000000,1.500000,0,100,exponential_distribution,Euclidian,Grid6,0.472498,
30,30,0.800000,0.700000,5.000000,1.500000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.378738,
30,30,0.800000,0.700000,5.000000,1.500000,0,1000,normal_distribution,Euclidian,Grid6,0.405568,
30,30,0.800000,0.700000,5.000000,1.500000,0,1000,exponential_distribution,Euclidian,Grid6,0.339539,
30,30,0.800000,0.700000,5.000000,1.500000,0,5000,normal_distribution,Euclidian,Grid6,0.276010,
30,30,0.800000,0.700000,5.000000,1.500000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.271497,
30,30,0.800000,0.700000,5.000000,1.500000,0,5000,exponential_distribution,Euclidian,Grid6,0.295363,
30,30,0.800000,0.700000,5.000000,1.500000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.280019,
30,30,0.800000,0.700000,5.000000,2.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.520624,
30,30,0.800000,0.700000,5.000000,1.500000,0,10000,exponential_distribution,Euclidian,Grid6,0.299553,
30,30,0.800000,0.700000,5.000000,1.500000,0,10000,normal_distribution,Euclidian,Grid6,0.272368,
30,30,0.800000,0.700000,5.000000,2.000000,0,100,normal_distribution,Euclidian,Grid6,0.494948,
30,30,0.800000,0.700000,5.000000,2.000000,0,100,exponential_distribution,Euclidian,Grid6,0.423066,
30,30,0.800000,0.700000,5.000000,2.000000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.402628,
30,30,0.800000,0.700000,5.000000,2.000000,0,1000,normal_distribution,Euclidian,Grid6,0.386368,
30,30,0.800000,0.700000,5.000000,2.000000,0,5000,normal_distribution,Euclidian,Grid6,0.277246,
30,30,0.800000,0.700000,5.000000,2.000000,0,1000,exponential_distribution,Euclidian,Grid6,0.348489,
30,30,0.800000,0.700000,5.000000,2.000000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.298234,
30,30,0.800000,0.700000,5.000000,2.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.293816,
30,30,0.800000,0.700000,5.000000,2.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.269027,
30,30,0.800000,0.700000,5.000000,3.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.586415,
30,30,0.800000,0.700000,5.000000,2.000000,0,10000,normal_distribution,Euclidian,Grid6,0.270060,
30,30,0.800000,0.700000,5.000000,2.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.264562,
30,30,0.800000,0.700000,5.000000,3.000000,0,100,normal_distribution,Euclidian,Grid6,0.414868,
30,30,0.800000,0.700000,5.000000,3.000000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.397394,
30,30,0.800000,0.700000,5.000000,3.000000,0,100,exponential_distribution,Euclidian,Grid6,0.429992,
30,30,0.800000,0.700000,5.000000,3.000000,0,1000,exponential_distribution,Euclidian,Grid6,0.331262,
30,30,0.800000,0.700000,5.000000,3.000000,0,1000,normal_distribution,Euclidian,Grid6,0.337820,
30,30,0.800000,0.700000,5.000000,3.000000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.301554,
30,30,0.800000,0.700000,5.000000,3.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.314515,
30,30,0.800000,0.700000,5.000000,3.000000,0,5000,normal_distribution,Euclidian,Grid6,0.319215,
30,30,0.800000,0.700000,5.000000,3.000000,0,10000,normal_distribution,Euclidian,Grid6,0.274039,
30,30,0.800000,0.700000,5.000000,3.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.286676,
30,30,0.800000,0.700000,5.000000,3.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.262041,
30,30,0.800000,0.700000,10.000000,1.500000,0,100,normal_distribution,Euclidian,Grid6,0.656769,
30,30,0.800000,0.700000,10.000000,1.500000,0,100,uniform_real_distribution,Euclidian,Grid6,0.661105,
30,30,0.800000,0.700000,10.000000,1.500000,0,100,exponential_distribution,Euclidian,Grid6,0.609452,
30,30,0.800000,0.700000,10.000000,1.500000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.441918,
30,30,0.800000,0.700000,10.000000,1.500000,0,1000,normal_distribution,Euclidian,Grid6,0.359498,
30,30,0.800000,0.700000,10.000000,1.500000,0,5000,exponential_distribution,Euclidian,Grid6,0.362745,
30,30,0.800000,0.700000,10.000000,1.500000,0,5000,normal_distribution,Euclidian,Grid6,0.319218,
30,30,0.800000,0.700000,10.000000,1.500000,0,1000,exponential_distribution,Euclidian,Grid6,0.378193,
30,30,0.800000,0.700000,10.000000,1.500000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.310248,
30,30,0.800000,0.700000,10.000000,1.500000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.283183,
30,30,0.800000,0.700000,10.000000,1.500000,0,10000,normal_distribution,Euclidian,Grid6,0.318345,
30,30,0.800000,0.700000,10.000000,2.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.604110,
30,30,0.800000,0.700000,10.000000,1.500000,0,10000,exponential_distribution,Euclidian,Grid6,0.291180,
30,30,0.800000,0.700000,10.000000,2.000000,0,100,exponential_distribution,Euclidian,Grid6,0.571683,
30,30,0.800000,0.700000,10.000000,2.000000,0,100,normal_distribution,Euclidian,Grid6,0.470012,
30,30,0.800000,0.700000,10.000000,2.000000,0,1000,normal_distribution,Euclidian,Grid6,0.402325,
30,30,0.800000,0.700000,10.000000,2.000000,0,1000,exponential_distribution,Euclidian,Grid6,0.334259,
30,30,0.800000,0.700000,10.000000,2.000000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.379283,
30,30,0.800000,0.700000,10.000000,2.000000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.318572,
30,30,0.800000,0.700000,10.000000,2.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.305205,
30,30,0.800000,0.700000,10.000000,2.000000,0,5000,normal_distribution,Euclidian,Grid6,0.295465,
30,30,0.800000,0.700000,10.000000,2.000000,0,10000,normal_distribution,Euclidian,Grid6,0.324029,
30,30,0.800000,0.700000,10.000000,2.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.279022,
30,30,0.800000,0.700000,10.000000,3.000000,0,100,normal_distribution,Euclidian,Grid6,0.595668,
30,30,0.800000,0.700000,10.000000,3.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.650950,
30,30,0.800000,0.700000,10.000000,2.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.295987,
30,30,0.800000,0.700000,10.000000,3.000000,0,100,exponential_distribution,Euclidian,Grid6,0.477005,
30,30,0.800000,0.700000,10.000000,3.000000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.400516,
30,30,0.800000,0.700000,10.000000,3.000000,0,1000,normal_distribution,Euclidian,Grid6,0.289281,
30,30,0.800000,0.700000,10.000000,3.000000,0,1000,exponential_distribution,Euclidian,Grid6,0.490955,
30,30,0.800000,0.700000,10.000000,3.000000,0,5000,normal_distribution,Euclidian,Grid6,0.282505,
30,30,0.800000,0.700000,10.000000,3.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.293045,
30,30,0.800000,0.700000,10.000000,3.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.270111,
30,30,0.800000,0.700000,10.000000,3.000000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.333986,
30,30,0.800000,0.700000,10.000000,3.000000,0,10000,normal_distribution,Euclidian,Grid6,0.270711,
30,30,0.800000,0.700000,15.000000,1.500000,0,100,uniform_real_distribution,Euclidian,Grid6,0.383702,
30,30,0.800000,0.700000,15.000000,1.500000,0,100,normal_distribution,Euclidian,Grid6,0.485175,
30,30,0.800000,0.700000,10.000000,3.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.280668,
30,30,0.800000,0.700000,15.000000,1.500000,0,100,exponential_distribution,Euclidian,Grid6,0.442609,
30,30,0.800000,0.700000,15.000000,1.500000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.320080,
30,30,0.800000,0.700000,15.000000,1.500000,0,1000,exponential_distribution,Euclidian,Grid6,0.355371,
30,30,0.800000,0.700000,15.000000,1.500000,0,1000,normal_distribution,Euclidian,Grid6,0.374808,
30,30,0.800000,0.700000,15.000000,1.500000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.296511,
30,30,0.800000,0.700000,15.000000,1.500000,0,5000,normal_distribution,Euclidian,Grid6,0.282578,
30,30,0.800000,0.700000,15.000000,1.500000,0,5000,exponential_distribution,Euclidian,Grid6,0.343758,
30,30,0.800000,0.700000,15.000000,1.500000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.341350,
30,30,0.800000,0.700000,15.000000,1.500000,0,10000,exponential_distribution,Euclidian,Grid6,0.282442,
30,30,0.800000,0.700000,15.000000,2.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.385682,
30,30,0.800000,0.700000,15.000000,1.500000,0,10000,normal_distribution,Euclidian,Grid6,0.297932,
30,30,0.800000,0.700000,15.000000,2.000000,0,100,normal_distribution,Euclidian,Grid6,0.524841,
30,30,0.800000,0.700000,15.000000,2.000000,0,100,exponential_distribution,Euclidian,Grid6,0.484061,
30,30,0.800000,0.700000,15.000000,2.000000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.375238,
30,30,0.800000,0.700000,15.000000,2.000000,0,1000,exponential_distribution,Euclidian,Grid6,0.308284,
30,30,0.800000,0.700000,15.000000,2.000000,0,1000,normal_distribution,Euclidian,Grid6,0.400098,
30,30,0.800000,0.700000,15.000000,2.000000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.319843,
30,30,0.800000,0.700000,15.000000,2.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.301807,
30,30,0.800000,0.700000,15.000000,2.000000,0,5000,normal_distribution,Euclidian,Grid6,0.310198,
30,30,0.800000,0.700000,15.000000,2.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.311423,
30,30,0.800000,0.700000,15.000000,2.000000,0,10000,normal_distribution,Euclidian,Grid6,0.304084,
30,30,0.800000,0.700000,15.000000,2.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.282876,
30,30,0.800000,0.700000,15.000000,3.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.476751,
30,30,0.800000,0.700000,15.000000,3.000000,0,100,normal_distribution,Euclidian,Grid6,0.564305,
30,30,0.800000,0.700000,15.000000,3.000000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.339412,
30,30,0.800000,0.700000,15.000000,3.000000,0,1000,normal_distribution,Euclidian,Grid6,0.303954,
30,30,0.800000,0.700000,15.000000,3.000000,0,100,exponential_distribution,Euclidian,Grid6,0.466044,
30,30,0.800000,0.700000,15.000000,3.000000,0,1000,exponential_distribution,Euclidian,Grid6,0.377307,
30,30,0.800000,0.700000,15.000000,3.000000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.307781,
30,30,0.800000,0.700000,15.000000,3.000000,0,5000,normal_distribution,Euclidian,Grid6,0.290755,
30,30,0.800000,0.700000,15.000000,3.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.287905,
30,30,0.800000,0.700000,15.000000,3.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.314233,
30,30,0.800000,0.700000,20.000000,1.500000,0,100,normal_distribution,Euclidian,Grid6,0.491520,
30,30,0.800000,0.700000,15.000000,3.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.287414,
30,30,0.800000,0.700000,20.000000,1.500000,0,100,uniform_real_distribution,Euclidian,Grid6,0.444854,
30,30,0.800000,0.700000,15.000000,3.000000,0,10000,normal_distribution,Euclidian,Grid6,0.319886,
30,30,0.800000,0.700000,20.000000,1.500000,0,100,exponential_distribution,Euclidian,Grid6,0.509768,
30,30,0.800000,0.700000,20.000000,1.500000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.347592,
30,30,0.800000,0.700000,20.000000,1.500000,0,1000,normal_distribution,Euclidian,Grid6,0.377419,
30,30,0.800000,0.700000,20.000000,1.500000,0,1000,exponential_distribution,Euclidian,Grid6,0.436514,
30,30,0.800000,0.700000,20.000000,1.500000,0,5000,exponential_distribution,Euclidian,Grid6,0.368778,
30,30,0.800000,0.700000,20.000000,1.500000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.296711,
30,30,0.800000,0.700000,20.000000,1.500000,0,5000,normal_distribution,Euclidian,Grid6,0.295451,
30,30,0.800000,0.700000,20.000000,1.500000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.329052,
30,30,0.800000,0.700000,20.000000,2.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.474098,
30,30,0.800000,0.700000,20.000000,1.500000,0,10000,exponential_distribution,Euclidian,Grid6,0.316154,
30,30,0.800000,0.700000,20.000000,1.500000,0,10000,normal_distribution,Euclidian,Grid6,0.316713,
30,30,0.800000,0.700000,20.000000,2.000000,0,100,normal_distribution,Euclidian,Grid6,0.611791,
30,30,0.800000,0.700000,20.000000,2.000000,0,100,exponential_distribution,Euclidian,Grid6,0.547522,
30,30,0.800000,0.700000,20.000000,2.000000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.410365,
30,30,0.800000,0.700000,20.000000,2.000000,0,1000,normal_distribution,Euclidian,Grid6,0.322137,
30,30,0.800000,0.700000,20.000000,2.000000,0,1000,exponential_distribution,Euclidian,Grid6,0.348583,
30,30,0.800000,0.700000,20.000000,2.000000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.319074,
30,30,0.800000,0.700000,20.000000,2.000000,0,5000,normal_distribution,Euclidian,Grid6,0.356378,
30,30,0.800000,0.700000,20.000000,2.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.305652,
30,30,0.800000,0.700000,20.000000,2.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.301483,
30,30,0.800000,0.700000,20.000000,2.000000,0,10000,normal_distribution,Euclidian,Grid6,0.316346,
30,30,0.800000,0.700000,20.000000,3.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.582725,
30,30,0.800000,0.700000,20.000000,2.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.293287,
30,30,0.800000,0.700000,20.000000,3.000000,0,100,normal_distribution,Euclidian,Grid6,0.496439,
30,30,0.800000,0.700000,20.000000,3.000000,0,100,exponential_distribution,Euclidian,Grid6,0.575884,
30,30,0.800000,0.700000,20.000000,3.000000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.330159,
30,30,0.800000,0.700000,20.000000,3.000000,0,1000,normal_distribution,Euclidian,Grid6,0.372355,
30,30,0.800000,0.700000,20.000000,3.000000,0,1000,exponential_distribution,Euclidian,Grid6,0.434781,
30,30,0.800000,0.700000,20.000000,3.000000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.369910,
30,30,0.800000,0.700000,20.000000,3.000000,0,5000,normal_distribution,Euclidian,Grid6,0.307658,
30,30,0.800000,0.700000,20.000000,3.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.290675,
30,30,0.800000,0.700000,20.000000,3.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.295003,
30,30,0.800000,0.700000,20.000000,3.000000,0,10000,normal_distribution,Euclidian,Grid6,0.291909,
30,30,0.800000,0.700000,20.000000,3.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.283736,
30,30,0.800000,0.700000,25.000000,1.500000,0,100,uniform_real_distribution,Euclidian,Grid6,0.691711,
30,30,0.800000,0.700000,25.000000,1.500000,0,100,normal_distribution,Euclidian,Grid6,0.562991,
30,30,0.800000,0.700000,25.000000,1.500000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.376236,
30,30,0.800000,0.700000,25.000000,1.500000,0,100,exponential_distribution,Euclidian,Grid6,0.618983,
30,30,0.800000,0.700000,25.000000,1.500000,0,1000,exponential_distribution,Euclidian,Grid6,0.417074,
30,30,0.800000,0.700000,25.000000,1.500000,0,1000,normal_distribution,Euclidian,Grid6,0.366593,
30,30,0.800000,0.700000,25.000000,1.500000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.290405,
30,30,0.800000,0.700000,25.000000,1.500000,0,5000,normal_distribution,Euclidian,Grid6,0.322987,
30,30,0.800000,0.700000,25.000000,1.500000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.288001,
30,30,0.800000,0.700000,25.000000,1.500000,0,5000,exponential_distribution,Euclidian,Grid6,0.316849,
30,30,0.800000,0.700000,25.000000,1.500000,0,10000,normal_distribution,Euclidian,Grid6,0.299090,
30,30,0.800000,0.700000,25.000000,1.500000,0,10000,exponential_distribution,Euclidian,Grid6,0.323130,
30,30,0.800000,0.700000,25.000000,2.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.384924,
30,30,0.800000,0.700000,25.000000,2.000000,0,100,normal_distribution,Euclidian,Grid6,0.395482,
30,30,0.800000,0.700000,25.000000,2.000000,0,100,exponential_distribution,Euclidian,Grid6,0.504255,
30,30,0.800000,0.700000,25.000000,2.000000,0,1000,normal_distribution,Euclidian,Grid6,0.448765,
30,30,0.800000,0.700000,25.000000,2.000000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.393148,
30,30,0.800000,0.700000,25.000000,2.000000,0,1000,exponential_distribution,Euclidian,Grid6,0.378705,
30,30,0.800000,0.700000,25.000000,2.000000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.315633,
30,30,0.800000,0.700000,25.000000,2.000000,0,5000,normal_distribution,Euclidian,Grid6,0.357107,
30,30,0.800000,0.700000,25.000000,2.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.334960,
30,30,0.800000,0.700000,25.000000,2.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.290509,
30,30,0.800000,0.700000,25.000000,2.000000,0,10000,normal_distribution,Euclidian,Grid6,0.296911,
30,30,0.800000,0.700000,25.000000,3.000000,0,100,normal_distribution,Euclidian,Grid6,0.558276,
30,30,0.800000,0.700000,25.000000,3.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.540698,
30,30,0.800000,0.700000,25.000000,2.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.298258,
30,30,0.800000,0.700000,25.000000,3.000000,0,100,exponential_distribution,Euclidian,Grid6,0.630762,
30,30,0.800000,0.700000,25.000000,3.000000,0,1000,normal_distribution,Euclidian,Grid6,0.419334,
30,30,0.800000,0.700000,25.000000,3.000000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.351031,
30,30,0.800000,0.700000,25.000000,3.000000,0,1000,exponential_distribution,Euclidian,Grid6,0.395811,
30,30,0.800000,0.700000,25.000000,3.000000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.313490,
30,30,0.800000,0.700000,25.000000,3.000000,0,5000,normal_distribution,Euclidian,Grid6,0.323636,
30,30,0.800000,0.700000,25.000000,3.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.340298,
30,30,0.800000,0.700000,25.000000,3.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.319692,
30,30,1.000000,0.000000,5.000000,1.500000,0,100,uniform_real_distribution,Euclidian,Grid6,0.600852,
30,30,0.800000,0.700000,25.000000,3.000000,0,10000,normal_distribution,Euclidian,Grid6,0.280774,
30,30,0.800000,0.700000,25.000000,3.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.268166,
30,30,1.000000,0.000000,5.000000,1.500000,0,100,normal_distribution,Euclidian,Grid6,0.567713,
30,30,1.000000,0.000000,5.000000,1.500000,0,100,exponential_distribution,Euclidian,Grid6,0.501704,
30,30,1.000000,0.000000,5.000000,1.500000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.445218,
30,30,1.000000,0.000000,5.000000,1.500000,0,1000,exponential_distribution,Euclidian,Grid6,0.394239,
30,30,1.000000,0.000000,5.000000,1.500000,0,1000,normal_distribution,Euclidian,Grid6,0.365620,
30,30,1.000000,0.000000,5.000000,1.500000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.287597,
30,30,1.000000,0.000000,5.000000,1.500000,0,5000,exponential_distribution,Euclidian,Grid6,0.336309,
30,30,1.000000,0.000000,5.000000,1.500000,0,5000,normal_distribution,Euclidian,Grid6,0.338684,
30,30,1.000000,0.000000,5.000000,1.500000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.281134,
30,30,1.000000,0.000000,5.000000,1.500000,0,10000,normal_distribution,Euclidian,Grid6,0.282077,
30,30,1.000000,0.000000,5.000000,2.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.560753,
30,30,1.000000,0.000000,5.000000,2.000000,0,100,normal_distribution,Euclidian,Grid6,0.641573,
30,30,1.000000,0.000000,5.000000,2.000000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.402973,
30,30,1.000000,0.000000,5.000000,1.500000,0,10000,exponential_distribution,Euclidian,Grid6,0.272750,
30,30,1.000000,0.000000,5.000000,2.000000,0,100,exponential_distribution,Euclidian,Grid6,0.543821,
30,30,1.000000,0.000000,5.000000,2.000000,0,1000,normal_distribution,Euclidian,Grid6,0.352021,
30,30,1.000000,0.000000,5.000000,2.000000,0,1000,exponential_distribution,Euclidian,Grid6,0.329862,
30,30,1.000000,0.000000,5.000000,2.000000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.302637,
30,30,1.000000,0.000000,5.000000,2.000000,0,5000,normal_distribution,Euclidian,Grid6,0.281197,
30,30,1.000000,0.000000,5.000000,2.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.320091,
30,30,1.000000,0.000000,5.000000,2.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.263559,
30,30,1.000000,0.000000,5.000000,2.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.300346,
30,30,1.000000,0.000000,5.000000,2.000000,0,10000,normal_distribution,Euclidian,Grid6,0.266858,
30,30,1.000000,0.000000,5.000000,3.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.632245,
30,30,1.000000,0.000000,5.000000,3.000000,0,100,normal_distribution,Euclidian,Grid6,0.551827,
30,30,1.000000,0.000000,5.000000,3.000000,0,100,exponential_distribution,Euclidian,Grid6,0.554903,
30,30,1.000000,0.000000,5.000000,3.000000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.389703,
30,30,1.000000,0.000000,5.000000,3.000000,0,1000,normal_distribution,Euclidian,Grid6,0.396274,
30,30,1.000000,0.000000,5.000000,3.000000,0,1000,exponential_distribution,Euclidian,Grid6,0.468373,
30,30,1.000000,0.000000,5.000000,3.000000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.283896,
30,30,1.000000,0.000000,5.000000,3.000000,0,5000,normal_distribution,Euclidian,Grid6,0.339922,
30,30,1.000000,0.000000,5.000000,3.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.283694,
30,30,1.000000,0.000000,5.000000,3.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.278399,
30,30,1.000000,0.000000,5.000000,3.000000,0,10000,normal_distribution,Euclidian,Grid6,0.258172,
30,30,1.000000,0.000000,10.000000,1.500000,0,100,uniform_real_distribution,Euclidian,Grid6,0.603038,
30,30,1.000000,0.000000,10.000000,1.500000,0,100,normal_distribution,Euclidian,Grid6,0.665142,
30,30,1.000000,0.000000,5.000000,3.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.286440,
30,30,1.000000,0.000000,10.000000,1.500000,0,100,exponential_distribution,Euclidian,Grid6,0.475650,
30,30,1.000000,0.000000,10.000000,1.500000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.375353,
30,30,1.000000,0.000000,10.000000,1.500000,0,1000,normal_distribution,Euclidian,Grid6,0.438712,
30,30,1.000000,0.000000,10.000000,1.500000,0,1000,exponential_distribution,Euclidian,Grid6,0.395248,
30,30,1.000000,0.000000,10.000000,1.500000,0,5000,normal_distribution,Euclidian,Grid6,0.340020,
30,30,1.000000,0.000000,10.000000,1.500000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.316533,
30,30,1.000000,0.000000,10.000000,1.500000,0,5000,exponential_distribution,Euclidian,Grid6,0.323704,
30,30,1.000000,0.000000,10.000000,1.500000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.330045,
30,30,1.000000,0.000000,10.000000,1.500000,0,10000,normal_distribution,Euclidian,Grid6,0.309151,
30,30,1.000000,0.000000,10.000000,2.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.581776,
30,30,1.000000,0.000000,10.000000,1.500000,0,10000,exponential_distribution,Euclidian,Grid6,0.297450,
30,30,1.000000,0.000000,10.000000,2.000000,0,100,normal_distribution,Euclidian,Grid6,0.672676,
30,30,1.000000,0.000000,10.000000,2.000000,0,100,exponential_distribution,Euclidian,Grid6,0.550498,
30,30,1.000000,0.000000,10.000000,2.000000,0,1000,normal_distribution,Euclidian,Grid6,0.394610,
30,30,1.000000,0.000000,10.000000,2.000000,0,1000,uniform_real_distribution,Euclidian,Grid6,0.338716,
30,30,1.000000,0.000000,10.000000,2.000000,0,1000,exponential_distribution,Euclidian,Grid6,0.405785,
30,30,1.000000,0.000000,10.000000,2.000000,0,5000,normal_distribution,Euclidian,Grid6,0.313845,
30,30,1.000000,0.000000,10.000000,2.000000,0,5000,uniform_real_distribution,Euclidian,Grid6,0.316268,
30,30,1.000000,0.000000,10.000000,2.000000,0,5000,exponential_distribution,Euclidian,Grid6,0.352086,
30,30,1.000000,0.000000,10.000000,2.000000,0,10000,uniform_real_distribution,Euclidian,Grid6,0.311357,
30,30,1.000000,0.000000,10.000000,2.000000,0,10000,exponential_distribution,Euclidian,Grid6,0.299007,
30,30,1.000000,0.000000,10.000000,3.000000,0,100,uniform_real_distribution,Euclidian,Grid6,0.615535,
